date,exposure,r_v30,r_v31,qqq_ret
2018-09-07,1.0500,-0.00320549,-0.00320442,-0.00305000
2018-09-10,1.0500,0.00248569,0.00248676,0.00237000
2018-09-11,1.0500,0.00851288,0.00851396,0.00811000
2018-09-12,1.0500,-0.00274347,-0.00274240,-0.00261000
2018-09-13,1.0500,0.01035044,0.01035151,0.00986000
2018-09-14,1.0500,-0.00222896,-0.00222789,-0.00212000
2018-09-17,1.0500,-0.01539637,-0.01539530,-0.01466000
2018-09-18,1.0500,0.00844988,0.00845095,0.00805000
2018-09-19,1.0500,-0.00054890,-0.00054783,-0.00052000
2018-09-20,1.0500,0.01105396,0.01105504,0.01053000
2018-09-21,1.0500,-0.00524255,-0.00524148,-0.00499000
2018-09-24,1.0500,0.00248569,0.00248676,0.00237000
2018-09-25,1.0500,0.00203418,0.00203525,0.00194000
2018-09-26,1.0500,0.00000761,0.00000869,0.00001000
2018-09-27,1.0500,0.00924791,0.00924898,0.00881000
2018-09-28,1.0500,-0.00024439,-0.00024332,-0.00023000
2018-10-01,1.0500,0.00247519,0.00247626,0.00236000
2018-10-02,1.0500,-0.00233396,-0.00233289,-0.00222000
2018-10-03,1.0500,0.00127815,0.00127923,0.00122000
2018-10-04,1.0500,-0.02024753,-0.02024646,-0.01928000
2018-10-05,1.0500,-0.01272929,-0.01272822,-0.01212000
2018-10-08,1.0500,-0.00653409,-0.00653302,-0.00622000
2018-10-09,1.0500,0.00270620,0.00270727,0.00258000
2018-10-10,1.0500,-0.04657186,-0.04657079,-0.04435000
2018-10-11,1.0500,-0.01197327,-0.01197219,-0.01140000
2018-10-12,1.0500,0.02914604,0.02914711,0.02776000
2018-10-15,1.0500,-0.01297080,-0.01296973,-0.01235000
2018-10-16,1.0500,0.03088909,0.03089016,0.02942000
2018-10-17,1.0500,0.00034362,0.00034470,0.00033000
2018-10-18,1.0500,-0.02342913,-0.02342806,-0.02231000
2018-10-19,1.0500,-0.00128393,-0.00128286,-0.00122000
2018-10-22,1.0500,0.00503727,0.00503835,0.00480000
2018-10-23,1.0500,-0.00328949,-0.00328842,-0.00313000
2018-10-24,1.0500,-0.04858793,-0.04858685,-0.04627000
2018-10-25,1.0500,0.03516273,0.03516380,0.03349000
2018-10-26,1.0500,-0.02452116,-0.02452009,-0.02335000
2018-10-29,1.0500,-0.02120306,-0.02120199,-0.02019000
2018-10-30,1.0500,0.01507559,0.01507666,0.01436000
2018-10-31,1.0500,0.02422138,0.02422245,0.02307000
2018-11-01,1.0500,0.01540110,0.01540217,0.01467000
2018-11-02,1.0500,-0.01540688,-0.01540580,-0.01467000
2018-11-05,0.0000,-0.00044502,-0.00044502,-0.00402000
2018-11-06,0.0000,0.00008000,0.00008000,0.00749000
2018-11-07,0.0000,0.00008000,0.00008000,0.03068000
2018-11-08,0.0000,0.00008000,0.00008000,-0.00616000
2018-11-09,0.0000,0.00008000,0.00008000,-0.01666000
2018-11-12,0.0000,0.00008000,0.00008000,-0.02982000
2018-11-13,0.0000,0.00008000,0.00008000,0.00029000
2018-11-14,0.0000,0.00008000,0.00008000,-0.00891000
2018-11-15,0.0000,0.00008000,0.00008000,0.01784000
2018-11-16,0.0000,0.00008000,0.00008000,-0.00338000
2018-11-19,0.0000,0.00008000,0.00008000,-0.03261000
2018-11-20,0.0000,0.00008000,0.00008000,-0.01743000
2018-11-21,0.0000,0.00008000,0.00008000,0.00749000
2018-11-23,0.0000,0.00008000,0.00008000,-0.00732000
2018-11-26,0.0000,0.00008000,0.00008000,0.02316000
2018-11-27,0.0000,0.00008000,0.00008000,0.00342000
2018-11-28,0.0000,0.00008000,0.00008000,0.03170000
2018-11-29,0.0000,0.00008000,0.00008000,-0.00300000
2018-11-30,0.0000,0.00008000,0.00008000,0.00824000
2018-12-03,0.0000,0.00008000,0.00008000,0.01630000
2018-12-04,0.0000,0.00008000,0.00008000,-0.03777000
2018-12-06,0.0000,0.00008000,0.00008000,0.00645000
2018-12-07,0.0000,0.00008000,0.00008000,-0.03296000
2018-12-10,0.0000,0.00008000,0.00008000,0.01053000
2018-12-11,0.0000,0.00008000,0.00008000,0.00324000
2018-12-12,0.0000,0.00008000,0.00008000,0.00893000
2018-12-13,0.0000,0.00008000,0.00008000,0.00062000
2018-12-14,0.0000,0.00008000,0.00008000,-0.02554000
2018-12-17,0.0000,0.00008000,0.00008000,-0.02220000
2018-12-18,0.0000,0.00008000,0.00008000,0.00671000
2018-12-19,0.0000,0.00008000,0.00008000,-0.02286000
2018-12-20,0.0000,0.00008000,0.00008000,-0.01571000
2018-12-21,0.0000,0.00008000,0.00008000,-0.03147000
2018-12-24,0.0000,0.00008000,0.00008000,-0.02432000
2018-12-26,0.0000,0.00008000,0.00008000,0.06163000
2018-12-27,0.0000,0.00008000,0.00008000,0.00410000
2018-12-28,0.0000,0.00008000,0.00008000,-0.00046000
2018-12-31,0.0000,0.00008000,0.00008000,0.00714000
2019-01-02,0.0000,0.00008000,0.00008000,0.00491000
2019-01-03,0.0000,0.00008000,0.00008000,-0.03358000
2019-01-04,0.0000,0.00008000,0.00008000,0.04485000
2019-01-07,0.0000,0.00008000,0.00008000,0.01023000
2019-01-08,0.0000,0.00008000,0.00008000,0.00983000
2019-01-09,0.0000,0.00008000,0.00008000,0.00748000
2019-01-10,0.0000,0.00008000,0.00008000,0.00309000
2019-01-11,0.0000,0.00008000,0.00008000,-0.00293000
2019-01-14,0.0000,0.00008000,0.00008000,-0.00912000
2019-01-15,0.0000,0.00008000,0.00008000,0.01968000
2019-01-16,0.0000,0.00008000,0.00008000,-0.00014000
2019-01-17,0.0000,0.00008000,0.00008000,0.00751000
2019-01-18,0.0000,0.00008000,0.00008000,0.00987000
2019-01-22,0.0000,0.00008000,0.00008000,-0.02029000
2019-01-23,0.0000,0.00008000,0.00008000,0.00182000
2019-01-24,0.0000,0.00008000,0.00008000,0.00660000
2019-01-25,0.0000,0.00008000,0.00008000,0.01268000
2019-01-28,0.0000,0.00008000,0.00008000,-0.01328000
2019-01-29,0.0000,0.00008000,0.00008000,-0.00958000
2019-01-30,0.0000,0.00008000,0.00008000,0.02643000
2019-01-31,0.0000,0.00008000,0.00008000,0.01456000
2019-02-01,0.0000,0.00008000,0.00008000,-0.00451000
2019-02-04,0.0000,0.00008000,0.00008000,0.01231000
2019-02-05,0.0000,0.00008000,0.00008000,0.00916000
2019-02-06,0.0000,0.00008000,0.00008000,-0.00366000
2019-02-07,0.0000,0.00008000,0.00008000,-0.01321000
2019-02-08,0.0000,0.00008000,0.00008000,0.00120000
2019-02-11,0.0000,0.00008000,0.00008000,-0.00055000
2019-02-12,0.0000,0.00008000,0.00008000,0.01529000
2019-02-13,0.0000,0.00008000,0.00008000,0.00020000
2019-02-14,0.0000,0.00008000,0.00008000,0.00096000
2019-02-15,0.0000,0.00008000,0.00008000,0.00469000
2019-02-19,0.0000,0.00008000,0.00008000,0.00164000
2019-02-20,0.0000,0.00008000,0.00008000,-0.00058000
2019-02-21,0.0000,0.00008000,0.00008000,-0.00382000
2019-02-22,0.0000,0.00008000,0.00008000,0.00791000
2019-02-25,0.0000,0.00008000,0.00008000,0.00352000
2019-02-26,0.0000,0.00008000,0.00008000,0.00112000
2019-02-27,0.0000,0.00008000,0.00008000,-0.00085000
2019-02-28,0.0000,0.00008000,0.00008000,-0.00271000
2019-03-01,0.0000,0.00008000,0.00008000,0.00764000
2019-03-04,0.0000,0.00008000,0.00008000,-0.00008000
2019-03-05,0.0000,0.00008000,0.00008000,0.00086000
2019-03-06,0.0000,0.00008000,0.00008000,-0.00617000
2019-03-07,0.0000,0.00008000,0.00008000,-0.01201000
2019-03-08,0.0000,0.00008000,0.00008000,-0.00157000
2019-03-11,0.0000,0.00008000,0.00008000,0.02117000
2019-03-12,0.0000,0.00008000,0.00008000,0.00522000
2019-03-13,0.0000,0.00008000,0.00008000,0.00776000
2019-03-14,0.0000,0.00008000,0.00008000,-0.00190000
2019-03-15,0.0000,0.00008000,0.00008000,0.00886000
2019-03-18,0.0000,0.00008000,0.00008000,0.00266000
2019-03-19,0.0000,0.00008000,0.00008000,0.00316000
2019-03-20,0.0000,0.00008000,0.00008000,0.00431000
2019-03-21,0.0000,0.00008000,0.00008000,0.01527000
2019-03-22,0.0000,0.00008000,0.00008000,-0.02229000
2019-03-25,0.0000,0.00008000,0.00008000,-0.00122000
2019-03-26,0.0000,0.00008000,0.00008000,0.00470000
2019-03-27,0.0000,0.00008000,0.00008000,-0.00582000
2019-03-28,0.0000,0.00008000,0.00008000,0.00170000
2019-03-29,0.0000,0.00008000,0.00008000,0.00799000
2019-04-01,1.3707,0.01781626,0.01782421,0.01353000
2019-04-02,1.3707,0.00387650,0.00388444,0.00286000
2019-04-03,1.3707,0.00827637,0.00828431,0.00607000
2019-04-04,1.3707,-0.00081121,-0.00080326,-0.00056000
2019-04-05,1.3707,0.00694681,0.00695476,0.00510000
2019-04-08,1.3707,0.00376685,0.00377479,0.00278000
2019-04-09,1.5500,-0.00649375,-0.00648197,-0.00409000
2019-04-10,1.5500,0.00878559,0.00879738,0.00571000
2019-04-11,1.5500,-0.00341266,-0.00340088,-0.00216000
2019-04-12,1.5500,0.00675513,0.00676692,0.00440000
2019-04-15,1.5500,0.00016776,0.00017955,0.00015000
2019-04-16,1.5500,0.00517417,0.00518595,0.00338000
2019-04-17,1.5500,0.00523616,0.00524795,0.00342000
2019-04-18,1.5500,0.00179523,0.00180702,0.00120000
2019-04-22,1.7935,0.00536251,0.00537951,0.00311000
2019-04-23,2.0000,0.02503903,0.02506046,0.01263000
2019-04-24,2.0000,-0.00679770,-0.00677627,-0.00334000
2019-04-25,2.0000,0.00828230,0.00830373,0.00420000
2019-04-26,2.0000,0.00242230,0.00244373,0.00127000
2019-04-29,2.0000,0.00308230,0.00310373,0.00160000
2019-04-30,2.0000,-0.01475770,-0.01473627,-0.00732000
2019-05-01,2.0000,-0.00767770,-0.00765627,-0.00378000
2019-05-02,2.0000,-0.00723770,-0.00721627,-0.00356000
2019-05-03,2.0000,0.03144230,0.03146373,0.01578000
2019-05-06,2.0000,-0.01323770,-0.01321627,-0.00656000
2019-05-07,2.0000,-0.03957770,-0.03955627,-0.01973000
2019-05-08,1.7277,-0.00528408,-0.00526849,-0.00293000
2019-05-09,1.7277,-0.00792963,-0.00791403,-0.00454000
2019-05-10,1.7277,0.00081277,0.00082837,0.00052000
2019-05-13,1.7277,-0.05979660,-0.05978100,-0.03456000
2019-05-14,1.1853,0.01231866,0.01232263,0.01064000
2019-05-15,1.1853,0.01624063,0.01624460,0.01372000
2019-05-16,1.1853,0.01215132,0.01215529,0.01027000
2019-05-17,1.1853,-0.01194602,-0.01194205,-0.01006000
2019-05-20,1.0767,-0.01825939,-0.01825774,-0.01690000
2019-05-21,1.0767,0.01086554,0.01086718,0.01010000
2019-05-22,1.0767,-0.00436962,-0.00436797,-0.00405000
2019-05-23,1.0767,-0.01634240,-0.01634076,-0.01517000
2019-05-24,1.0767,-0.00101035,-0.00100870,-0.00093000
2019-05-28,1.0767,-0.00331446,-0.00331282,-0.00307000
2019-05-29,1.0767,-0.00908552,-0.00908387,-0.00843000
2019-05-30,1.0767,0.00427620,0.00427784,0.00398000
2019-05-31,1.0767,-0.01744063,-0.01743898,-0.01619000
2019-06-03,1.0767,-0.02263027,-0.02262863,-0.02101000
2019-06-04,1.0767,0.02913696,0.02913860,0.02707000
2019-06-05,1.0767,0.00815228,0.00815392,0.00758000
2019-06-06,1.0767,0.00821688,0.00821852,0.00764000
2019-06-07,1.0767,0.02093258,0.02093423,0.01945000
2019-06-10,1.0767,0.01230830,0.01230994,0.01144000
2019-06-11,1.0767,0.00172444,0.00172609,0.00161000
2019-06-12,1.0767,-0.00594158,-0.00593994,-0.00551000
2019-06-13,1.0767,0.00554669,0.00554833,0.00516000
2019-06-14,1.0767,-0.00450959,-0.00450794,-0.00418000
2019-06-17,1.0767,0.00683872,0.00684036,0.00636000
2019-06-18,1.0767,0.01559220,0.01559385,0.01449000
2019-06-19,1.0767,0.00457767,0.00457931,0.00426000
2019-06-20,1.0767,0.00988575,0.00988739,0.00919000
2019-06-21,1.0767,-0.00126875,-0.00126711,-0.00117000
2019-06-24,1.0767,-0.00078424,-0.00078260,-0.00072000
2019-06-25,1.0767,-0.01831275,-0.01831110,-0.01700000
2019-06-26,1.0767,0.00505141,0.00505306,0.00470000
2019-06-27,1.0767,0.00425466,0.00425631,0.00396000
2019-06-28,1.0767,0.00199362,0.00199526,0.00186000
2019-07-01,1.0767,0.01364340,0.01364504,0.01268000
2019-07-02,1.0767,0.00440540,0.00440704,0.00410000
2019-07-03,1.0767,0.00800154,0.00800319,0.00744000
2019-07-05,1.0767,-0.00222701,-0.00222536,-0.00206000
2019-07-08,1.0767,-0.00761045,-0.00760881,-0.00706000
2019-07-09,1.0767,0.00569743,0.00569907,0.00530000
2019-07-10,1.0767,0.01054253,0.01054417,0.00980000
2019-07-11,1.0767,-0.00088114,-0.00087950,-0.00081000
2019-07-12,1.0767,0.00635421,0.00635585,0.00591000
2019-07-15,1.0767,0.00323181,0.00323345,0.00301000
2019-07-16,1.0767,-0.00537094,-0.00536930,-0.00498000
2019-07-17,1.0767,-0.00518790,-0.00518626,-0.00481000
2019-07-18,1.0767,0.00211205,0.00211370,0.00197000
2019-07-19,1.0767,-0.00940852,-0.00940688,-0.00873000
2019-07-22,1.0767,0.00967041,0.00967205,0.00899000
2019-07-23,1.0767,0.00675258,0.00675423,0.00628000
2019-07-24,1.0767,0.00760317,0.00760481,0.00707000
2019-07-25,1.0767,-0.01084052,-0.01083888,-0.01006000
2019-07-26,1.0767,0.01184532,0.01184697,0.01101000
2019-07-29,1.0767,-0.00372360,-0.00372196,-0.00345000
2019-07-30,1.0767,-0.00491873,-0.00491709,-0.00456000
2019-07-31,1.0767,-0.01401676,-0.01401511,-0.01301000
2019-08-01,1.0767,-0.00651223,-0.00651059,-0.00604000
2019-08-02,1.0767,-0.01494271,-0.01494106,-0.01387000
2019-08-05,1.0767,-0.03876984,-0.03876820,-0.03600000
2019-08-06,1.0767,0.01535533,0.01535697,0.01427000
2019-08-07,1.0767,0.00439463,0.00439628,0.00409000
2019-08-08,1.0767,0.02466869,0.02467034,0.02292000
2019-08-09,1.0767,-0.01093742,-0.01093578,-0.01015000
2019-08-12,1.0767,-0.01189568,-0.01189403,-0.01104000
2019-08-13,1.0767,0.02372121,0.02372285,0.02204000
2019-08-14,1.0767,-0.03314953,-0.03314788,-0.03078000
2019-08-15,1.0767,-0.00074118,-0.00073953,-0.00068000
2019-08-16,1.0767,0.01716417,0.01716581,0.01595000
2019-08-19,1.0767,0.01632435,0.01632600,0.01517000
2019-08-20,1.0767,-0.00763199,-0.00763034,-0.00708000
2019-08-21,1.0767,0.00967041,0.00967205,0.00899000
2019-08-22,1.0767,-0.00357287,-0.00357122,-0.00331000
2019-08-23,1.0767,-0.03384937,-0.03384773,-0.03143000
2019-08-26,1.0767,0.01588291,0.01588455,0.01476000
2019-08-27,1.0767,-0.00125799,-0.00125634,-0.00116000
2019-08-28,1.0767,0.00312414,0.00312578,0.00291000
2019-08-29,1.0767,0.01624898,0.01625063,0.01510000
2019-08-30,1.0767,-0.00155946,-0.00155782,-0.00144000
2019-09-03,1.0767,-0.01138963,-0.01138799,-0.01057000
2019-09-04,1.0767,0.01554914,0.01555078,0.01445000
2019-09-05,1.0767,0.02000663,0.02000827,0.01859000
2019-09-06,1.0767,-0.00135489,-0.00135324,-0.00125000
2019-09-09,1.0767,-0.00274382,-0.00274217,-0.00254000
2019-09-10,1.0767,-0.00241004,-0.00240840,-0.00223000
2019-09-11,1.0767,0.01004725,0.01004890,0.00934000
2019-09-12,1.0767,0.00408239,0.00408404,0.00380000
2019-09-13,1.0767,-0.00330370,-0.00330205,-0.00306000
2019-09-16,1.0767,-0.00551091,-0.00550927,-0.00511000
2019-09-17,1.0767,0.00500835,0.00500999,0.00466000
2019-09-18,1.0767,-0.00001979,-0.00001815,-0.00001000
2019-09-19,1.0767,0.00182135,0.00182299,0.00170000
2019-09-20,1.0767,-0.01064672,-0.01064507,-0.00988000
2019-09-23,1.0767,-0.00066581,-0.00066416,-0.00061000
2019-09-24,1.5167,-0.02130283,-0.02129175,-0.01386000
2019-09-25,1.5167,0.01836754,0.01837862,0.01215000
2019-09-26,1.5167,-0.00615810,-0.00614703,-0.00402000
2019-09-27,1.5167,-0.01767014,-0.01765907,-0.01161000
2019-09-30,1.5167,0.01337748,0.01338855,0.00886000
2019-10-01,1.5167,-0.01280142,-0.01279034,-0.00840000
2019-10-02,1.5167,-0.02634588,-0.02633481,-0.01733000
2019-10-03,1.0000,0.01137163,0.01137163,0.01163000
2019-10-04,1.0000,0.01517000,0.01517000,0.01517000
2019-10-07,1.0000,-0.00371000,-0.00371000,-0.00371000
2019-10-08,1.0000,-0.01562000,-0.01562000,-0.01562000
2019-10-09,1.0000,0.01137000,0.01137000,0.01137000
2019-10-10,1.0000,0.00650000,0.00650000,0.00650000
2019-10-11,1.0000,0.01340000,0.01340000,0.01340000
2019-10-14,1.0000,-0.00017000,-0.00017000,-0.00017000
2019-10-15,1.0000,0.01284000,0.01284000,0.01284000
2019-10-16,1.0000,-0.00283000,-0.00283000,-0.00283000
2019-10-17,1.0000,0.00279000,0.00279000,0.00279000
2019-10-18,1.0000,-0.00925000,-0.00925000,-0.00925000
2019-10-21,1.0000,0.00915000,0.00915000,0.00915000
2019-10-22,1.0000,-0.00825000,-0.00825000,-0.00825000
2019-10-23,1.0000,0.00191000,0.00191000,0.00191000
2019-10-24,1.0000,0.00982000,0.00982000,0.00982000
2019-10-25,1.0000,0.00787000,0.00787000,0.00787000
2019-10-28,1.0000,0.01017000,0.01017000,0.01017000
2019-10-29,1.0000,-0.00776000,-0.00776000,-0.00776000
2019-10-30,1.0000,0.00445000,0.00445000,0.00445000
2019-10-31,1.0000,0.00011000,0.00011000,0.00011000
2019-11-01,1.0000,0.00959000,0.00959000,0.00959000
2019-11-04,1.4760,0.00869462,0.00870482,0.00609000
2019-11-05,1.4760,-0.00010030,-0.00009010,-0.00003000
2019-11-06,1.6056,-0.00286570,-0.00285272,-0.00170000
2019-11-07,1.6056,0.00460112,0.00461410,0.00291000
2019-11-08,1.7194,0.00747537,0.00749079,0.00443000
2019-11-11,1.8609,-0.00327983,-0.00326138,-0.00167000
2019-11-12,1.8609,0.00488594,0.00490439,0.00268000
2019-11-13,2.0000,-0.00110724,-0.00108581,-0.00046000
2019-11-14,2.0000,-0.00055770,-0.00053627,-0.00022000
2019-11-15,2.0000,0.01390230,0.01392373,0.00701000
2019-11-18,2.0000,0.00304230,0.00306373,0.00158000
2019-11-19,2.0000,0.00240230,0.00242373,0.00126000
2019-11-20,2.0000,-0.01325770,-0.01323627,-0.00657000
2019-11-21,2.0000,-0.00443770,-0.00441627,-0.00216000
2019-11-22,2.0000,0.00148230,0.00150373,0.00080000
2019-11-25,2.0000,0.02408230,0.02410373,0.01210000
2019-11-26,2.0000,0.00322230,0.00324373,0.00167000
2019-11-27,2.0000,0.01398230,0.01400373,0.00705000
2019-11-29,2.0000,-0.00977770,-0.00975627,-0.00483000
2019-12-02,2.0000,-0.02253770,-0.02251627,-0.01121000
2019-12-03,2.0000,-0.01319770,-0.01317627,-0.00654000
2019-12-04,2.0000,0.01006230,0.01008373,0.00509000
2019-12-05,2.0000,0.00278230,0.00280373,0.00145000
2019-12-06,2.0000,0.02134230,0.02136373,0.01073000
2019-12-09,2.0000,-0.00831770,-0.00829627,-0.00410000
2019-12-10,2.0000,-0.00209770,-0.00207627,-0.00099000
2019-12-11,2.0000,0.01150230,0.01152373,0.00581000
2019-12-12,2.0000,0.01522230,0.01524373,0.00767000
2019-12-13,2.0000,0.00484230,0.00486373,0.00248000
2019-12-16,2.0000,0.01940230,0.01942373,0.00976000
2019-12-17,2.0000,0.00118230,0.00120373,0.00065000
2019-12-18,2.0000,0.00108230,0.00110373,0.00060000
2019-12-19,2.0000,0.01406230,0.01408373,0.00709000
2019-12-20,2.0000,0.00854230,0.00856373,0.00433000
2019-12-23,2.0000,0.00396230,0.00398373,0.00204000
2019-12-24,2.0000,0.00074230,0.00076373,0.00043000
2019-12-26,2.0000,0.01804230,0.01806373,0.00908000
2019-12-27,2.0000,-0.00173770,-0.00171627,-0.00081000
2019-12-30,2.0000,-0.01403770,-0.01401627,-0.00696000
2019-12-31,2.0000,0.00528230,0.00530373,0.00270000
2020-01-02,2.0000,0.03180230,0.03182373,0.01596000
2020-01-03,2.0000,-0.01771770,-0.01769627,-0.00880000
2020-01-06,2.0000,0.01234230,0.01236373,0.00623000
2020-01-07,1.8772,-0.00055887,-0.00054007,-0.00021000
2020-01-08,2.0000,0.01478088,0.01480231,0.00748000
2020-01-09,2.0000,0.01726230,0.01728373,0.00869000
2020-01-10,1.8794,-0.00491871,-0.00489987,-0.00253000
2020-01-13,1.8794,0.02173527,0.02175411,0.01162000
2020-01-14,1.8794,-0.00777151,-0.00775266,-0.00408000
2020-01-15,1.8794,0.00040394,0.00042278,0.00027000
2020-01-16,1.8794,0.01852147,0.01854032,0.00991000
2020-01-17,1.8794,0.00997015,0.00998899,0.00536000
2020-01-21,1.8794,-0.00151306,-0.00149422,-0.00075000
2020-01-22,1.8794,0.00444467,0.00446352,0.00242000
2020-01-23,1.8794,0.00574147,0.00576031,0.00311000
2020-01-24,1.8794,-0.01545831,-0.01543946,-0.00817000
2020-01-27,1.8794,-0.03896976,-0.03895092,-0.02068000
2020-01-28,1.5298,0.02350548,0.02351683,0.01552000
2020-01-29,1.4120,0.00158708,0.00159591,0.00120000
2020-01-30,1.4120,0.00533141,0.00534024,0.00381000
2020-01-31,1.4120,-0.02235888,-0.02235005,-0.01580000
2020-02-03,1.4120,0.02114636,0.02115519,0.01501000
2020-02-04,1.4120,0.03214623,0.03215506,0.02280000
2020-02-05,1.2101,0.00423072,0.00423522,0.00360000
2020-02-06,1.2101,0.01014024,0.01014474,0.00840000
2020-02-07,1.2101,-0.00573647,-0.00573197,-0.00472000
2020-02-10,1.2101,0.01490809,0.01491259,0.01234000
2020-02-11,1.2101,0.00013258,0.00013709,0.00013000
2020-02-12,1.2101,0.01212483,0.01212933,0.01004000
2020-02-13,1.2101,-0.00220294,-0.00219843,-0.00180000
2020-02-14,1.2101,0.00352091,0.00352541,0.00293000
2020-02-18,1.2101,0.00078605,0.00079055,0.00067000
2020-02-19,1.2101,0.01118094,0.01118544,0.00926000
2020-02-20,1.2101,-0.01131510,-0.01131060,-0.00933000
2020-02-21,1.2101,-0.02276279,-0.02275829,-0.01879000
2020-02-24,1.0966,-0.04264996,-0.04264789,-0.03883000
2020-02-25,1.0966,-0.02954341,-0.02954134,-0.02693000
2020-02-26,1.0966,0.00484666,0.00484873,0.00443000
2020-02-27,1.0966,-0.05399808,-0.05399601,-0.04923000
2020-02-28,1.0966,0.00328946,0.00329153,0.00301000
2020-03-02,1.0966,0.05394244,0.05394451,0.04920000
2020-03-03,1.0966,-0.03500459,-0.03500252,-0.03191000
2020-03-04,1.0966,0.04527912,0.04528119,0.04130000
2020-03-05,1.0966,-0.03400666,-0.03400459,-0.03100000
2020-03-06,1.0966,-0.01785342,-0.01785134,-0.01627000
2020-03-09,1.0966,-0.07484487,-0.07484280,-0.06824000
2020-03-10,1.0966,0.05854825,0.05855032,0.05340000
2020-03-11,1.0966,-0.04794473,-0.04794266,-0.04371000
2020-03-12,1.0966,-0.10167921,-0.10167714,-0.09271000
2020-03-13,1.0966,0.11047331,0.11047538,0.10075000
2020-03-16,1.0966,-0.13370058,-0.13369851,-0.12191000
2020-03-17,1.0966,0.07086332,0.07086539,0.06463000
2020-03-18,1.0966,-0.04382143,-0.04381936,-0.03995000
2020-03-19,1.0966,0.01733719,0.01733926,0.01582000
2020-03-20,1.0966,-0.04426008,-0.04425801,-0.04035000
2020-03-23,1.0966,0.00199545,0.00199752,0.00183000
2020-03-24,1.0966,0.08561289,0.08561496,0.07808000
2020-03-25,1.0966,-0.01220581,-0.01220374,-0.01112000
2020-03-26,1.0966,0.06278121,0.06278328,0.05726000
2020-03-27,1.0966,-0.04285640,-0.04285433,-0.03907000
2020-03-30,1.0966,0.04345873,0.04346080,0.03964000
2020-03-31,1.0966,-0.01048411,-0.01048204,-0.00955000
2020-04-01,1.0966,-0.04590501,-0.04590294,-0.04185000
2020-04-02,1.0966,0.02189914,0.02190121,0.01998000
2020-04-03,1.0966,-0.01542988,-0.01542781,-0.01406000
2020-04-06,1.0966,0.08064519,0.08064726,0.07355000
2020-04-07,1.0966,-0.00437593,-0.00437386,-0.00398000
2020-04-08,1.0966,0.02456393,0.02456600,0.02241000
2020-04-09,1.0966,0.00121684,0.00121892,0.00112000
2020-04-13,1.0966,0.01255592,0.01255799,0.01146000
2020-04-14,1.0966,0.04731884,0.04732091,0.04316000
2020-04-15,1.0966,-0.01262253,-0.01262046,-0.01150000
2020-04-16,1.0966,0.02118633,0.02118840,0.01933000
2020-04-17,1.0966,0.00935378,0.00935585,0.00854000
2020-04-20,1.0966,-0.01313794,-0.01313587,-0.01197000
2020-04-21,1.0966,-0.04064122,-0.04063915,-0.03705000
2020-04-22,1.0966,0.03415937,0.03416145,0.03116000
2020-04-23,1.0966,-0.00291742,-0.00291535,-0.00265000
2020-04-24,1.0966,0.01842285,0.01842492,0.01681000
2020-04-27,1.0966,0.00638194,0.00638401,0.00583000
2020-04-28,1.0966,-0.01984927,-0.01984720,-0.01809000
2020-04-29,1.0966,0.03857876,0.03858083,0.03519000
2020-04-30,1.0966,0.00218187,0.00218394,0.00200000
2020-05-01,1.0966,-0.03437951,-0.03437744,-0.03134000
2020-05-04,1.0966,0.01459564,0.01459771,0.01332000
2020-05-05,1.0966,0.01199664,0.01199871,0.01095000
2020-05-06,1.0966,0.00667802,0.00668009,0.00610000
2020-05-07,1.0966,0.01429955,0.01430162,0.01305000
2020-05-08,1.0966,0.01428858,0.01429065,0.01304000
2020-05-11,1.0966,0.00936475,0.00936682,0.00855000
2020-05-12,1.0966,-0.02197671,-0.02197464,-0.02003000
2020-05-13,1.0966,-0.01351079,-0.01350872,-0.01231000
2020-05-14,1.0966,0.01151413,0.01151620,0.01051000
2020-05-15,1.0966,0.00703991,0.00704198,0.00643000
2020-05-18,1.0966,0.02149339,0.02149546,0.01961000
2020-05-19,1.0966,-0.00390438,-0.00390231,-0.00355000
2020-05-20,1.0966,0.02200880,0.02201087,0.02008000
2020-05-21,1.0966,-0.01235934,-0.01235727,-0.01126000
2020-05-22,1.0966,0.00422159,0.00422366,0.00386000
2020-05-26,1.0966,-0.00278583,-0.00278376,-0.00253000
2020-05-27,1.0966,0.00609681,0.00609888,0.00557000
2020-05-28,1.0966,-0.00292839,-0.00292632,-0.00266000
2020-05-29,1.0966,0.01618574,0.01618781,0.01477000
2020-06-01,1.0966,0.00498922,0.00499130,0.00456000
2020-06-02,1.0966,0.00668899,0.00669106,0.00611000
2020-06-03,1.0966,0.00539498,0.00539705,0.00493000
2020-06-04,1.0966,-0.00846633,-0.00846426,-0.00771000
2020-06-05,1.0966,0.02219523,0.02219730,0.02025000
2020-06-08,1.0966,0.00861904,0.00862111,0.00787000
2020-06-09,1.0966,0.00728117,0.00728324,0.00665000
2020-06-10,1.0966,0.01399249,0.01399456,0.01277000
2020-06-11,1.0966,-0.05493021,-0.05492814,-0.05008000
2020-06-12,1.0966,0.00863001,0.00863208,0.00788000
2020-06-15,1.0966,0.01285201,0.01285408,0.01173000
2020-06-16,1.0966,0.01936594,0.01936801,0.01767000
2020-06-17,1.0966,0.00366231,0.00366438,0.00335000
2020-06-18,1.0966,0.00326753,0.00326960,0.00299000
2020-06-19,1.0966,-0.00036229,-0.00036022,-0.00032000
